"Year","Province_Code","Kabupaten_Code","Link_No","ChainageFrom","ChainageTo","DRP_From","Offset_From","DRP_To","Offset_To","Roughness","Bleeding_area","Ravelling_area","Desintegration_area","CrackDep_area","Patching_area","OthCrack_area","Pothole_area","Rutting_area","EdgeDamage_area","Crossfall_area","Depressions_area","Erosion_area","Waviness_area","GravelThickness_area","Concrete_Cracking_area","Concrete_Spalling_area","Concrete_StructuralCracking_area","Concrete_CornerBreakNo","Concrete_PumpingNo","Concrete_Blowouts_area","Crack_Width","Pothole_Count","Rutting_Depth","Shoulder_L","Shoulder_R","Drain_L","Drain_R","Slope_L","Slope_R","FootPath_L","FootPath_R","Sign_L","Sign_R","GuidePost_L","GuidePost_R","Barrier_L","Barrier_R","RoadMarking_L","RoadMarking_R","IRI","RCI","AnalysisBaseYear","SegmentTTI","SurveyBy","Paved","Pavement","CheckData","Composition","CrackType","PotholeSize","ShouldCond_L","ShouldCond_R","CrossfallShape","GravelSize","GravelThickness","Distribution","EdgeDamage_area_R","SurveyBy2","SurveyDate","SectionStatus"
2023,"35","09","350900001268",2400,2500,0,0,0,0,0,0.00,0.00,140.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",2500,2600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",2600,2700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",2700,2800,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",2800,2900,0,0,0,0,0,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",2900,3000,0,0,0,0,0,0.00,140.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3000,3100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3100,3200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3200,3300,0,0,0,0,0,0.00,140.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3300,3400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3400,3500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3500,3600,0,0,0,0,0,0.00,140.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3600,3700,0,0,0,0,0,0.00,140.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3700,3800,0,0,0,0,0,0.00,0.00,180.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3800,3900,0,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",3900,4000,0,0,0,0,0,0.00,0.00,300.00,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4000,4100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4100,4200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4200,4300,0,0,0,0,0,0.00,0.00,140.00,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,2.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4300,4400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4400,4500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4500,4600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4600,4700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4700,4800,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4800,4900,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",4900,5000,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5000,5100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5100,5200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5200,5300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","3","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5300,5400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","3","2","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5400,5500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","6","2","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5500,5600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","1","2","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5600,5700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","4","2","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001268",5700,5781,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","4","2","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 12:36:35,0.00
2023,"35","09","350900001270",0,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,10,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,18.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",100,200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"3",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,2.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",200,300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",300,400,0,0,0,0,0,0.00,26.00,0.00,0.00,0.00,52.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"3",0.00,"1","4","4","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,2.00,1.00,"2","",,,,,18.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",400,500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,18.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",500,600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"3",0.00,"1","4","3","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,2.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",600,700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,122.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"3",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,2.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",700,800,0,0,0,0,0,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",800,900,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,18.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",900,1000,0,0,0,0,0,0.00,0.00,0.00,0.00,52.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"3",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,2.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1000,1100,0,0,0,0,0,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1100,1200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1200,1300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1300,1400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","5","3","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1400,1500,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","5","5","3","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1500,1600,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","5","3","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1600,1700,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1700,1800,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1800,1900,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",1900,2000,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2000,2100,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2100,2200,0,0,0,0,0,0.00,262.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2200,2300,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2300,2400,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2400,2500,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2500,2600,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2600,2700,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2700,2800,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
2023,"35","09","350900001270",2800,2900,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","3","5","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"PENA P",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"pena l",12/3/2023 14:02:52,0.00
